cliente_id,nombre,segmento,score_credito,fecha_alta,ciudad
9431,Nathan Mcdaniel,silver,358,2024-03-03,West Matthew
9432,Yvonne Russell,gold,363,2025-11-05,Farmerland
9433,Mark Davis,bronze,793,2023-06-19,South Monicaview
9434,Jeffery Brown,gold,591,2023-05-10,South Vincentberg
9435,Joshua Cole,gold,448,2025-08-11,Heatherside
9436,Jeremy Torres,gold,435,2023-01-01,New Scottport
9437,Shannon Lee,bronze,826,2023-08-23,Blanchardtown
9438,James Hahn,silver,633,2023-02-10,Hernandezfurt
9439,Michael Parker,bronze,740,2022-09-25,South Tylerborough
9440,Anna Martinez,silver,516,2022-06-20,Port Allenchester
9441,Melissa Donaldson,bronze,720,2022-04-12,East Brandi
9442,Jeffrey Moreno,gold,839,2023-04-29,East Andreaton
9443,Mary Miller,silver,427,2022-07-08,Blackwellmouth
9444,Bradley Fitzpatrick,gold,522,2025-12-30,Jacobfort
9445,Jay Mclean,gold,583,2023-10-12,East Charles
9446,Katherine Simon,silver,777,2025-11-06,Lake Stacy
9447,Vincent Yates,gold,524,2026-01-07,Port Katelyn
9448,Craig Mclaughlin,gold,743,2025-02-28,Port Laura
9449,Robert Flores,bronze,787,2022-03-10,West Michelle
9450,Heidi Cantu,silver,776,2022-02-11,Rachelview
9451,Jonathan Owens,bronze,371,2025-03-16,Garciatown
9452,Wendy Watson,gold,644,2022-08-31,Carrollhaven
9453,Brian Perez,silver,760,2023-05-27,West Brittney
9454,Dustin Stevens,gold,447,2022-03-04,Port Kenneth
9455,Christine Huynh,silver,347,2024-05-31,Roseside
9456,Sarah Harrison,bronze,835,2025-02-26,Trevorside
9457,Krystal Robinson MD,silver,592,2023-11-02,West Johnberg
9458,Travis Mcdaniel,silver,764,2021-06-13,South Kevinstad
9459,Timothy Lopez,gold,415,2024-01-07,South Tracy
9460,Savannah Turner,bronze,364,2022-08-07,North Jonathan
9461,Nicholas Evans,gold,413,2023-07-16,Jessicaville
9462,Elizabeth Smith,bronze,349,2023-06-14,Thomastown
9463,Christy Caldwell,bronze,766,2023-09-23,South Kenneth
9464,Michael Harper,gold,326,2023-04-07,Morrisonville
9465,Vanessa Rodgers,gold,530,2025-09-09,Lake Randy
9466,Carlos Watkins,bronze,423,2024-10-20,West Allen
9467,Nicole Rodriguez,bronze,523,2025-10-04,Hardinland
9468,Paul Harris,gold,499,2022-02-08,Cummingsfort
9469,Victoria Callahan,gold,786,2025-03-09,North Erikashire
9470,Jesse Klein,silver,407,2025-08-19,Port Jasonmouth
9471,Christopher Martin,silver,559,2025-06-17,Lanceburgh
9472,Gerald Lowe,bronze,759,2021-10-23,West Ashleyburgh
9473,Ronald Jacobs,gold,376,2025-01-31,East Tiffany
9474,Amy Lynch,silver,439,2024-01-15,South Jeffery
9475,Stuart Lang,gold,619,2024-07-14,South Beckyport
9476,Samantha Miller,bronze,359,2023-04-19,New Karen
9477,Doris Luna,gold,435,2025-07-08,Williamberg
9478,Robert White,gold,825,2025-03-28,West Kathleen
9479,Hannah Gomez,silver,847,2025-05-22,New Rebeccaville
9480,Frances Armstrong PhD,silver,477,2025-06-03,Brendaville
9481,Kayla Byrd,silver,781,2025-08-27,South Jeffrey
9482,Barbara Jennings,bronze,624,2021-09-24,Michaelton
9483,Sally Gallagher,silver,428,2024-07-31,North Lisa
9484,Carly Hensley,bronze,336,2021-04-06,West Christy
9485,Tracy Campbell,gold,474,2021-03-16,North Betty
9486,Kelly Johnson,gold,431,2025-04-21,Thomasside
9487,Mitchell Hoffman,gold,581,2023-03-13,Port Robert
9488,David Rogers,bronze,647,2021-06-21,South Garyberg
9489,John Reese,gold,812,2022-12-17,New Nicole
9490,Beth Miller,gold,538,2024-03-03,West Lindaberg
9491,Christopher Campos,gold,598,2023-07-26,East Robert
9492,Elizabeth Baker,bronze,516,2021-11-26,North Kaylamouth
9493,Carly Burgess,bronze,849,2022-06-27,New Rodneymouth
9494,Mikayla Waters,silver,348,2024-11-06,Carterchester
9495,Kevin Johnson,bronze,527,2021-11-20,East Kathleen
9496,David Heath,silver,794,2021-03-23,New Benjaminborough
9497,Daniel Castillo,bronze,470,2025-08-01,South Emily
9498,Gary Thomas,silver,645,2021-12-29,Ellisside
9499,Eric Anderson,gold,428,2025-12-16,New Jasonmouth
9500,Randy Jones,silver,638,2025-06-26,Watkinsberg
9501,Jack Brady,silver,342,2021-08-02,North Jesse
9502,Guy Hatfield,silver,512,2023-07-27,Andersonfurt
9503,Shawn Atkins,silver,676,2023-06-11,Kevinview
9504,Valerie Meyer,gold,482,2022-08-25,Lopezshire
9505,James Reynolds,silver,505,2025-02-26,East Jonathanhaven
9506,Jeffrey Rivera,silver,464,2025-05-15,Sheppardton
9507,Andrew Suarez,gold,380,2025-09-10,Port Valerie
9508,Christopher Perkins II,gold,314,2021-06-01,Lake Jason
9509,Scott Schneider,bronze,376,2021-05-17,Butlermouth
9510,William Landry,gold,625,2021-06-14,Daughertyport
9511,Alexandra Lopez,bronze,601,2025-08-10,Steveside
9512,Daniel Meyer,gold,752,2021-11-27,Parkermouth
9513,Clayton Nelson,silver,836,2022-05-09,Andrebury
9514,Christina Lewis,gold,706,2022-11-21,Lake Samantha
9515,Cheryl Sanders,silver,573,2025-07-16,Lake Elizabeth
9516,Hunter Fowler,gold,407,2022-02-12,East Mark
9517,Jonathan Moore,gold,513,2024-03-18,New Kevin
9518,Stephanie Cummings,silver,345,2023-09-10,Lake Jessica
9519,Courtney Newman,gold,447,2023-03-04,Michellechester
9520,Alfred Lam,gold,622,2024-12-07,Morganchester
9521,William Lopez,silver,609,2021-07-12,Jonathanchester
9522,Angela Gordon,bronze,754,2024-01-25,Matthewhaven
9523,Melanie Kelly,bronze,467,2022-07-07,Danielberg
9524,Megan Delgado,bronze,353,2023-10-14,East Kennethfort
9525,John Richards,bronze,701,2025-05-26,North Michael
9526,Carrie Young,silver,605,2025-05-31,South Alan
9527,Andrea Larsen,silver,591,2021-11-12,Newmanside
9528,Scott Holder,silver,624,2023-11-14,North Anne
9529,Andres Patel,silver,781,2023-01-02,Port Jeffreyhaven
9530,Christopher Rivas,silver,756,2023-07-05,West David
9531,Edwin Brown,bronze,449,2025-04-28,North Thomasberg
9532,John Castro,gold,529,2022-05-25,New Amandamouth
9533,Anthony Barnes,bronze,724,2021-08-22,South Joshua
9534,Caleb Hernandez,silver,367,2022-08-16,Johnsside
9535,Hannah Boyd,gold,812,2021-08-13,South Lisa
9536,Anne Mendoza,bronze,617,2022-11-27,Port Rodney
9537,Patricia Calderon,gold,698,2023-10-27,East Stephenfort
9538,Casey Hernandez,gold,657,2024-05-16,New Annahaven
9539,Sonia Friedman,bronze,584,2025-10-09,Allisonhaven
9540,Brian Stephens,silver,415,2023-04-13,Lake Stephen
9541,Vanessa Fitzgerald,bronze,314,2024-07-30,New Ricardochester
9542,Elizabeth Morales,silver,517,2022-12-10,Alexisfurt
9543,Jason Todd,silver,486,2024-03-08,Hallville
9544,Dr. John Martin,gold,347,2024-08-21,Michaelside
9545,Jason Simmons,silver,575,2021-07-05,Stanleymouth
9546,Mr. Michael Alexander Jr.,bronze,744,2024-10-17,South Morgan
9547,David Frey,gold,394,2024-12-28,Noahfurt
9548,John Mosley,bronze,409,2022-12-31,Williammouth
9549,Carlos Davis,bronze,682,2021-12-10,North Stephanie
9550,Tyler Trevino,silver,788,2023-09-03,Port Reneefurt
9551,Shannon Lewis,bronze,634,2021-11-11,South Jeanneborough
9552,Jessica Everett,gold,428,2023-02-13,Christopherview
9553,Shelly Wilson,silver,347,2024-07-16,East Whitney
9554,John Brown,gold,312,2025-11-22,Port Keith
9555,Christopher Peck,silver,767,2025-12-29,New Ashleyfurt
9556,Mrs. Laura Swanson,bronze,679,2023-07-11,Harveyton
9557,Linda Payne,silver,588,2025-05-27,East Adammouth
9558,Christopher Lindsey,gold,501,2023-09-07,Dunnland
9559,Edward Moss,silver,403,2023-04-22,Theresabury
9560,Monica Turner,bronze,658,2022-05-29,Turnerberg
9561,Julie Brooks,silver,311,2026-01-22,Benjaminfurt
9562,Tony Mcpherson,bronze,684,2022-09-02,East Noah
9563,Taylor Monroe,bronze,835,2025-08-02,New William
9564,Jennifer Lawrence,silver,412,2024-04-03,Deanmouth
9565,Matthew Neal,silver,810,2025-08-29,Brownburgh
9566,Christopher White,bronze,319,2024-11-06,North Charlesland
9567,Jordan Tyler Jr.,bronze,463,2026-01-31,South Benjamin
9568,Krystal Perry,silver,751,2025-01-16,West Robertview
9569,Robert Knapp,gold,642,2023-01-30,Humphreyton
9570,Shannon Boyd,silver,414,2023-07-30,Christopherhaven
9571,Barbara Shea,bronze,598,2024-09-17,East Christina
9572,Samantha Sparks,silver,826,2022-08-02,Rogermouth
9573,Jennifer Rodriguez MD,silver,686,2023-01-26,Dennishaven
9574,Daniel Ferguson,bronze,536,2026-01-07,Lynnburgh
9575,David Johnson,gold,347,2026-02-14,New Matthewmouth
9576,Nicole Miller,gold,329,2021-09-24,East Alex
9577,Bradley Vazquez,bronze,844,2021-05-22,Port Melissabury
9578,Matthew Boyd,gold,320,2025-06-27,East Jeffrey
9579,Garrett Campbell,silver,622,2021-10-16,Stoneville
9580,Sarah Lyons,silver,683,2022-05-10,Lake Brian
9581,Christopher Lee,bronze,562,2022-10-03,Websterberg
9582,Caleb Morrison,bronze,590,2022-09-12,Davisbury
9583,David Rivera,silver,666,2024-03-24,Paceshire
9584,Christine Lawson,silver,555,2021-08-24,Codyton
9585,Brenda Hunter,silver,381,2025-10-22,South Emilyshire
9586,Joseph Johnson,silver,540,2022-07-15,Howardbury
9587,Brittany Mcmahon,gold,593,2024-01-17,Nicholashaven
9588,Dr. Marissa Garrett MD,gold,654,2022-10-12,Lauraside
9589,Jose Rivas,silver,332,2021-06-29,South Victorbury
9590,Tommy Garcia,gold,395,2025-10-11,East James
9591,Emily Wells,gold,415,2023-10-11,Howellburgh
9592,Shane Dixon,gold,572,2022-04-04,South Ericshire
9593,Alyssa Benjamin,bronze,612,2022-05-25,Port Elizabeth
9594,Michael Mathis,bronze,528,2022-01-14,Eduardoburgh
9595,Miss Lindsey West,gold,722,2025-11-20,Lake Ashleyburgh
9596,Vincent Vance,gold,670,2024-07-22,Jesusfurt
9597,Martha Wong,bronze,378,2026-02-27,Allenborough
9598,Andrew Brown,silver,380,2025-09-17,North Jennifer
9599,Mark Anderson,silver,481,2023-11-26,West Glen
9600,Mariah Lewis,bronze,481,2022-12-07,Kramerchester
9601,Judy Murphy,silver,493,2022-10-15,Millerview
9602,Tammy Brown,bronze,478,2022-07-03,Jacquelinefort
9603,Carolyn Lane,bronze,634,2025-04-02,Vasquezview
9604,Christopher Jones,gold,500,2024-04-16,Veronicaborough
9605,Mary Bridges,silver,571,2023-07-15,East Margaret
9606,Allison Hunter,bronze,628,2023-05-27,Lake Jonathan
9607,Christopher Delacruz,silver,737,2025-10-18,East Troyborough
9608,David Lee,bronze,363,2025-08-09,Hendersonhaven
9609,Nicole Garrison,gold,632,2022-11-28,Port Scottport
9610,Pamela Holder,bronze,488,2023-01-02,Nashhaven
9611,Jeremy Rodgers,bronze,628,2022-02-17,Zavalamouth
9612,Shannon Williams,silver,742,2023-08-26,North Jasonport
9613,Stephanie Gentry,silver,559,2021-11-23,East Mark
9614,Marcus Owens,gold,733,2023-03-14,Port Christine
9615,Mark Lindsey,silver,500,2022-10-19,East Paulbury
9616,Terry Franklin,silver,498,2023-12-30,Davidfurt
9617,Paul Jenkins,bronze,752,2023-04-19,Tylerburgh
9618,Jeffery Duke,gold,648,2021-03-28,Port Beth
9619,Tanya Coleman,gold,620,2023-08-03,Jensenburgh
9620,Stephen Moore,silver,553,2025-04-15,Lake Thomas
9621,Christopher Smith,bronze,796,2024-10-07,Jameschester
9622,Dylan Smith,bronze,609,2023-04-14,East Michaelport
9623,Jason Herrera,bronze,623,2024-05-03,North Amber
9624,Rodney Wilkins,bronze,322,2025-11-28,Lake Brad
9625,Nicholas Robinson,gold,516,2022-09-17,North Davidburgh
9626,Ruth Hernandez,gold,797,2022-04-10,Patriciaborough
9627,Debra Duffy,gold,844,2024-08-03,North Stanleyside
9628,Brian Brown,silver,821,2022-02-26,Williamland
9629,Tamara Lewis,gold,404,2023-05-11,Manuelbury
9630,Daniel Patel,bronze,445,2024-06-05,Richardtown
9631,Lindsay Roberts,gold,362,2022-08-09,Lake Edward
9632,Misty Shaw,gold,493,2024-11-21,East Lindamouth
9633,Jordan Martinez,bronze,722,2024-09-02,West Kevin
9634,Nichole Rivas,bronze,525,2023-11-03,Adamsshire
9635,Derek Olson,bronze,838,2023-01-19,Petersonport
9636,Brittney Phillips,gold,662,2023-01-08,Davisberg
9637,Amanda Ramos,silver,624,2021-09-26,Moralesshire
9638,James Price,gold,559,2023-06-03,West Prestonborough
9639,Chelsey Pruitt,bronze,378,2023-02-26,Lake Michelle
9640,Haley Kelly,silver,397,2025-11-21,Georgeville
9641,William Gonzalez,bronze,578,2021-10-17,Hansonview
9642,David Molina,bronze,355,2021-06-22,Jenniferton
9643,Tara Kelly,silver,341,2025-12-28,Herreraside
9644,Christy Howard,gold,636,2022-05-23,Port Christian
9645,Mitchell West,silver,300,2023-06-30,New Jacobhaven
9646,Dr. Harry Patel PhD,silver,710,2022-04-15,New Denise
9647,Amanda Griffith,silver,422,2021-06-09,North Andrew
9648,Sarah Hopkins,gold,546,2026-02-17,North Sandy
9649,Sarah Arnold,gold,407,2025-12-30,Codyshire
9650,Tammy Perry,gold,684,2024-09-19,Port Danielside
9651,Matthew Farrell,bronze,389,2025-02-09,Cookfurt
9652,Roy Cox,bronze,535,2023-11-24,Guzmanshire
9653,Juan White,gold,495,2024-01-16,North Marc
9654,Brett Green,bronze,773,2022-04-06,New Rodney
9655,Robert Bishop,gold,535,2025-07-12,Chrisborough
9656,Matthew Long,silver,571,2024-11-27,Adamburgh
9657,Kathryn Jones,silver,540,2022-11-06,Turnerstad
9658,Robert Anderson,bronze,753,2024-08-30,South Daniel
9659,Rhonda Garcia,bronze,822,2021-05-24,Stacybury
9660,Deborah Hill,silver,532,2022-01-25,West Clarencemouth
9661,Megan Wells,gold,772,2021-10-20,Port Richardborough
9662,Gregg Nelson,gold,449,2025-02-14,West Anthonymouth
9663,Zachary Hernandez,bronze,373,2025-01-26,South Kenneth
9664,Mary Thornton,bronze,390,2024-04-17,Tiffanyfurt
9665,David Brown,silver,482,2025-04-28,Matthewport
9666,David West,gold,515,2024-04-07,North Tristan
9667,Ronald Graham,gold,431,2022-12-07,Kathybury
9668,Jasmine Valdez,bronze,435,2022-08-18,South Tammy
9669,Rachel Diaz,gold,435,2022-02-03,Dickersonburgh
9670,Amber Thompson,silver,376,2021-09-11,Jasonland
9671,Erica Huffman,silver,457,2021-12-29,Williamsville
9672,Andrea Thomas,gold,404,2023-07-16,West Josephburgh
9673,Kimberly Short,silver,389,2023-08-29,Lake George
9674,Travis Sanchez,bronze,306,2024-10-01,South Michaelport
9675,Todd Gross,silver,327,2024-06-12,New Emilyberg
9676,Amanda Newman,gold,751,2021-04-30,Lake Alejandra
9677,Sarah Thomas,silver,440,2025-06-14,South Evanside
9678,Peter Henderson,gold,645,2021-10-20,Ryanview
9679,Jennifer Sanchez,silver,629,2023-07-04,Sanfordside
9680,Eric Morgan,gold,413,2023-05-12,New Christopher
9681,Caleb Evans,silver,358,2023-09-23,Lopezstad
9682,Jennifer Brown,bronze,668,2023-03-23,Gardnertown
9683,David Lee,silver,631,2024-02-15,Katiefurt
9684,Stacey Turner,gold,841,2023-04-08,West Lisa
9685,Jennifer Hansen,silver,622,2025-08-17,Port Tami
9686,Timothy Melton,bronze,476,2024-02-06,Ashleyshire
9687,Holly Preston,bronze,497,2025-08-05,Port Dean
9688,Patrick Cole,bronze,707,2025-09-15,South Stacyborough
9689,Rhonda Cox,bronze,751,2024-10-16,Josephhaven
9690,Jennifer Miller,gold,320,2023-04-29,North Gregory
9691,Robert Williamson,bronze,770,2023-01-31,Mitchellville
9692,Andrea Miller,silver,416,2025-01-16,Jordanview
9693,Elizabeth Hernandez,bronze,613,2021-12-22,Angelaville
9694,Angela Bond,bronze,494,2023-04-04,Brockland
9695,Roberto Beck,gold,440,2025-01-02,East Ebonyshire
9696,Stephanie Rodriguez,bronze,769,2022-11-18,Bushland
9697,Bridget Williams,gold,729,2024-08-08,New Ashley
9698,Beth Skinner,bronze,794,2023-01-06,Port Bruceside
9699,Keith Webb,gold,364,2025-11-01,South Teresa
9700,Kent Mata,silver,493,2025-10-21,Mosleystad
9701,Jasmine Lutz,bronze,610,2022-03-05,Scottberg
9702,Katherine Johnson,gold,750,2021-10-25,Charlesmouth
9703,Justin Flores DDS,silver,481,2021-06-26,South Michael
9704,Susan Lee,silver,339,2022-08-17,Faithside
9705,Chad Mccormick,bronze,838,2022-08-10,New Curtis
9706,Monique Edwards,bronze,719,2022-07-02,Lake Marilynmouth
9707,Joseph Davis,silver,347,2023-02-15,Port Kayla
9708,Bridget Parker,silver,352,2024-01-11,Reynoldsshire
9709,Duane Brown,gold,701,2025-04-20,Waltersborough
9710,Taylor Ochoa,bronze,536,2023-09-02,Jamesfurt
9711,David Wong,bronze,609,2021-09-16,Paynefurt
9712,Ana Huynh,gold,480,2023-02-09,Rachelview
9713,Michael Barajas,gold,577,2023-01-01,West Christopher
9714,Andrew Meza,gold,749,2025-03-11,Braunburgh
9715,Steven Kennedy,silver,525,2021-03-31,South Randyberg
9716,Jonathan Owens,silver,424,2023-12-22,North Ryan
9717,Rebecca Johnston,gold,836,2023-07-24,New Jessicaville
9718,Felicia Thornton,silver,718,2025-11-10,Port Donald
9719,April Wood,silver,654,2022-10-05,New Hannahmouth
9720,Nathan Bray,silver,588,2024-02-09,New Jacobview
9721,Mackenzie Harris,bronze,667,2025-04-18,West Holly
9722,Michael Carter,bronze,472,2021-10-06,West Katherinemouth
9723,Michael Beck,gold,838,2023-01-08,Smithtown
9724,Wendy Johnson,gold,473,2022-02-22,Kennedyville
9725,Jerry Hernandez,gold,633,2024-01-07,Nathanchester
9726,Lisa Friedman DDS,silver,817,2021-08-11,Jennaton
9727,Jennifer Wyatt,gold,385,2023-06-08,North Fernandomouth
9728,Suzanne Parker,silver,702,2024-03-16,North Deanna
9729,Rachel Craig,bronze,793,2025-09-04,East Sarahberg
9730,Brenda Gaines,gold,668,2024-10-02,Richardsontown
9731,James Gomez,bronze,539,2025-01-11,Cherylshire
9732,Tina Woods,bronze,374,2022-01-20,North Anthony
9733,Jon Alexander,gold,836,2021-04-12,East Anthony
9734,Erin Caldwell,bronze,448,2021-05-18,Port Danielleview
9735,Teresa Wright,silver,724,2024-09-01,Millermouth
9736,Richard Quinn,gold,615,2025-12-23,Amandachester
9737,Christina Mcconnell,bronze,424,2024-09-06,Lake Seanshire
9738,Eddie Hobbs,silver,319,2024-05-29,North Nicolefort
9739,Natasha Moore,bronze,745,2023-11-07,West Corey
9740,Terri Kerr,gold,843,2021-05-21,North Pamela
9741,Alejandra Gardner,silver,816,2022-05-25,North Michael
9742,Holly Romero,gold,793,2025-09-15,Port Matthewtown
9743,Jason Gutierrez,bronze,527,2025-09-08,Michelestad
9744,Joshua Miller,bronze,418,2021-10-22,Danamouth
9745,Melissa Goodman,gold,668,2026-01-21,Martinmouth
9746,Carla Kelly,gold,431,2022-06-15,New Josephside
9747,Jill Moore,bronze,726,2024-03-28,Hendersonburgh
9748,Craig Chan,bronze,376,2022-04-06,West Samuel
9749,Cynthia Hill,gold,844,2023-04-22,East Jesusville
9750,Terry Smith,gold,410,2021-03-23,West Racheltown
9751,Jennifer Bradford,silver,735,2025-09-03,New Keith
9752,Jason Mitchell,silver,635,2025-07-13,Murrayberg
9753,Bryan Fisher,bronze,582,2021-12-19,Port Stanley
9754,Billy Herring,gold,562,2026-01-24,Bushberg
9755,Rebecca Ramos,silver,457,2021-05-08,Smithtown
9756,Amanda Hughes,bronze,488,2026-03-02,Lake Diana
9757,Stephanie Davis,gold,434,2024-08-08,East Daniel
9758,John Ortiz,bronze,793,2024-07-16,East Lindsayland
9759,Catherine Taylor,silver,833,2022-05-26,New Marieland
9760,Tiffany Palmer,gold,361,2024-03-15,Michaelchester
9761,Heather Andersen,silver,754,2025-06-25,North Lindseyville
9762,Craig Davenport,silver,487,2022-03-24,North Hayleyside
9763,Evan Baker,silver,580,2021-04-10,Humphreymouth
9764,Steven Flores,bronze,433,2025-06-29,Justinmouth
9765,Ryan Johnson,gold,349,2021-03-30,North Nicolemouth
9766,Dennis Barker,silver,806,2026-02-22,Davidborough
9767,Daisy Moore,gold,623,2024-09-24,Robertoview
9768,Joel Stephenson,bronze,562,2024-08-25,North Michelle
9769,Tammy Hodge PhD,silver,491,2021-11-06,Christianfort
9770,Dr. Adam Richardson,silver,302,2023-01-31,East Donaldshire
9771,Angela Mcdonald,bronze,500,2025-03-13,East Wendyfurt
9772,Amber Hurst,gold,746,2024-06-13,Ashleymouth
9773,Tina Ferguson,bronze,626,2022-09-02,South Ellen
9774,Richard Calderon,gold,455,2026-02-20,Annetteborough
9775,Autumn Cabrera,gold,577,2024-06-02,Castillotown
9776,Danielle Munoz,silver,356,2025-06-08,East Jack
9777,Jason Thomas,silver,637,2023-07-23,Chadberg
9778,Michael Rodriguez,gold,400,2024-02-29,Lake Alexanderside
9779,Laura Collier,bronze,350,2026-02-06,Josephside
9780,Joseph Shaffer,gold,766,2021-08-29,Melissashire
9781,Kathy Fisher,silver,508,2025-04-13,West Loriview
9782,Timothy Powell,gold,816,2023-08-25,Kevinbury
9783,Kelly Thomas,gold,451,2022-10-16,Jennifermouth
9784,Holly Hill,bronze,541,2024-04-20,Santiagoborough
9785,Angela Raymond,bronze,790,2022-02-11,West Paul
9786,Linda Davis,gold,361,2023-04-15,Arielchester
9787,Amber Mills,gold,511,2024-09-12,New Melissa
9788,Andrew Snow,silver,526,2023-12-14,Patrickland
9789,Aaron Sandoval,bronze,426,2023-11-04,West Matthewmouth
9790,Jesse Smith,gold,670,2025-06-08,Gonzaleztown
9791,Eric Smith,bronze,788,2023-10-25,South Williamhaven
9792,Katherine Espinoza,silver,396,2023-11-10,Port Paulamouth
9793,Maria Burke MD,silver,826,2024-12-28,Phamport
9794,Nancy Lopez,gold,835,2021-08-03,Port Ryan
9795,Richard Fitzpatrick,gold,687,2024-07-16,Thomasmouth
9796,Kristin Rodriguez,bronze,674,2022-05-22,East Russell
9797,Randall Ellis,bronze,586,2022-09-02,New Jesse
9798,Vincent Wagner,silver,703,2025-09-23,North Stephanieside
9799,Natalie Simmons,gold,568,2024-04-30,New Patricia
9800,Melissa Johnson,silver,840,2022-08-09,Codyshire
9801,Marie Larson,bronze,396,2023-01-13,Smithport
9802,James Owens,bronze,609,2023-05-08,Port Breanna
9803,Danny Hernandez,gold,641,2024-04-30,West Heather
9804,Mark Jones,silver,809,2024-01-15,New Richard
9805,Timothy Benitez,gold,476,2021-07-19,Mariahaven
9806,Joanna White,gold,615,2021-09-29,Mirandaburgh
9807,Debra Saunders,silver,422,2023-05-03,Blairshire
9808,Luis Tucker,bronze,807,2025-03-28,South Jodi
9809,Christine Moore,gold,645,2021-08-13,Robertsonmouth
9810,Cindy Stark,gold,559,2022-04-20,North Kristintown
9811,Elizabeth Hall,gold,551,2024-10-19,Theresaview
